time,strategy,symbol,side,timeframe,setup_type,entry,stop,tp1,tp2,tp3,planned_rr,trigger,status,last_checked
2026-09-19T15:14:33.105727+00:00,CURRENT,FLOCK-USDT-SWAP,LONG,1h/30m/15m,Liquidity Sweep/Reclaim,0.07308,0.0704425,0.076376875,0.078355,0.0809925,2,Bullish candle + 15m structure/momentum,TP1_THEN_STOP,2026-09-20T07:52:56.219297+00:00
2026-09-19T15:14:43.437718+00:00,CREAMER_CRYPTO,CFX-USDT-SWAP,SHORT,1h/30m/15m,VAH/premium rejection | 1H env=LONG L5/S0 | location score 3,0.05142,0.0521258571429,0.0505376785714,0.0500082857143,0.0493024285714,2,"absorption proxy, failed auction/reclaim, reaction candle, volume confirmation | score 6",TP3,2026-09-20T08:55:36.582002+00:00
2026-09-19T15:14:45.653489+00:00,CURRENT,MEGA-USDT-SWAP,LONG,1h/30m/15m,Breakout,0.04145,0.0403402142857,0.0428372321429,0.0436695714286,0.0447793571429,2,Bullish candle + 15m structure/momentum,TP1,2026-09-20T08:55:37.258313+00:00
2026-09-19T15:28:12.091112+00:00,CREAMER_CRYPTO,ZIL-USDT-SWAP,SHORT,1h/30m/15m,upside sweep/reclaim + failed breakout | 1H env=LONG L5/S0 | location score 4,0.00332,0.00337683571429,0.00324895535714,0.00320632857143,0.00314949285714,2,"absorption proxy, reaction candle, volume confirmation | score 4",STOP,2026-09-19T17:13:10.986815+00:00
2026-09-19T15:28:29.986473+00:00,CREAMER_CRYPTO,CORE-USDT-SWAP,SHORT,1h/30m/15m,upside sweep/reclaim + VAH/premium rejection | 1H env=LONG L5/S0 | location score 4,0.02196,0.0224935714286,0.0212930357143,0.0208928571429,0.0203592857143,2,"absorption proxy, reaction candle, volume confirmation | score 4",TP3,2026-09-20T03:15:14.575587+00:00
2026-09-19T15:40:50.178515+00:00,CREAMER_CRYPTO,IOST-USDT-SWAP,SHORT,1h/30m/15m,upside sweep/reclaim + VAH/premium rejection | 1H env=LONG L5/S0 | location score 4,0.0008788,0.000899630714286,0.000852761607143,0.000837138571429,0.000816307857143,2,"absorption proxy, failed auction/reclaim, reaction candle, volume confirmation | score 6",TP3,2026-09-19T21:52:55.313748+00:00
2026-09-19T15:41:23.227245+00:00,CURRENT,RVN-USDT-SWAP,LONG,1h/30m/15m,Liquidity Sweep/Reclaim,0.002271,0.00225977857143,0.00228502678571,0.00229344285714,0.00230466428571,2,Bullish candle + 15m structure/momentum,TP3,2026-09-19T17:40:04.541204+00:00
2026-09-19T15:41:47.413830+00:00,CREAMER_CRYPTO,GMT-USDT-SWAP,SHORT,1h/30m/15m,VAH/premium rejection | 1H env=LONG L5/S0 | location score 3,0.007782,0.00785410714286,0.00769186607143,0.00763778571429,0.00756567857143,2,"reaction candle, 15m structure break, volume confirmation | score 4",TP1_THEN_STOP,2026-09-20T00:22:15.618037+00:00
2026-09-19T16:15:28.532533+00:00,CURRENT,XPL-USDT-SWAP,LONG,1h/30m/15m,Breakout,0.09296,0.0896675,0.097075625,0.099545,0.1028375,2,Bullish candle + 15m structure/momentum,STOP,2026-09-20T02:55:59.194614+00:00
2026-09-19T16:30:20.105828+00:00,CURRENT,OFC-USDT-SWAP,LONG,1h/30m/15m,Breakout,0.010527,0.00748982142857,0.0143234732143,0.0166013571429,0.0196385357143,2,Bullish candle + 15m structure/momentum,OPEN,2026-09-20T08:55:37.449909+00:00
2026-09-19T16:30:22.861361+00:00,CURRENT,RSR-USDT-SWAP,LONG,1h/30m/15m,Breakout,0.001661,0.00158390714286,0.00175736607143,0.00181518571429,0.00189227857143,2,Bullish candle + 15m structure/momentum,STOP,2026-09-20T01:55:00.803790+00:00
2026-09-19T16:30:30.653603+00:00,CREAMER_CRYPTO,RLS-USDT-SWAP,LONG,1h/30m/15m,VAL/discount rejection | 1H env=SHORT L0/S5 | location score 3,0.002277,0.00224712142857,0.00231434821429,0.00233675714286,0.00236663571429,2,"absorption proxy, reaction candle, volume confirmation | score 4",TP1_THEN_STOP,2026-09-19T21:40:02.379815+00:00
2026-09-19T16:30:44.845170+00:00,CREAMER_CRYPTO,HBAR-USDT-SWAP,SHORT,1h/30m/15m,upside sweep/reclaim | 1H env=LONG L5/S0 | location score 3,0.08152,0.0820697857143,0.0808327678571,0.0804204285714,0.0798706428571,2,"absorption proxy, failed auction/reclaim, reaction candle, volume confirmation | score 6",STOP,2026-09-19T17:26:30.474266+00:00
2026-09-19T16:31:14.598812+00:00,CURRENT,PNUT-USDT-SWAP,LONG,1h/30m/15m,Breakout,0.05407,0.0527962857143,0.0556621428571,0.0566174285714,0.0578911428571,2,Bullish candle + 15m structure/momentum,STOP,2026-09-19T21:40:03.032637+00:00
2026-09-19T16:43:19.060177+00:00,CREAMER_CRYPTO,FLOKI-USDT-SWAP,SHORT,1h/30m/15m,upside sweep/reclaim | 1H env=LONG L5/S0 | location score 3,2.621e-05,2.63557142857e-05,2.60278571429e-05,2.59185714286e-05,2.57728571429e-05,2,"absorption proxy, failed auction/reclaim, reaction candle, volume confirmation | score 6",STOP,2026-09-19T17:13:14.435731+00:00
2026-09-19T16:43:20.323647+00:00,CURRENT,NEIRO-USDT-SWAP,LONG,1h/30m/15m,Breakout,9.632e-05,9.13847142857e-05,0.000102489107143,0.000106190571429,0.000111125857143,2,Bullish candle + 15m structure/momentum,STOP,2026-09-20T02:55:59.954039+00:00
2026-09-19T16:43:55.000978+00:00,CURRENT,LAB-USDT-SWAP,LONG,1h/30m/15m,Breakout,0.05859,0.0540108571429,0.0643139285714,0.0677482857143,0.0723274285714,2,Bullish candle + 15m structure/momentum,STOP,2026-09-20T03:45:35.305411+00:00
2026-09-19T16:54:20.221689+00:00,CURRENT,BONK-USDT-SWAP,LONG,1h/30m/15m,Breakout,3.065e-06,2.98092142857e-06,3.17009821429e-06,3.23315714286e-06,3.31723571429e-06,2,Bullish candle + 15m structure/momentum,STOP,2026-09-20T02:56:00.713915+00:00
2026-09-19T16:55:04.129500+00:00,CREAMER_CRYPTO,BABY-USDT-SWAP,SHORT,1h/30m/15m,VAH/premium rejection | 1H env=LONG L3/S0 | location score 3,0.011616,0.0117284928571,0.0114753839286,0.0113910142857,0.0112785214286,2,"absorption proxy, reaction candle, volume confirmation | score 4",STOP,2026-09-19T17:26:32.185879+00:00
2026-09-19T17:13:20.950438+00:00,CURRENT,FLOKI-USDT-SWAP,LONG,1h/30m/15m,Breakout,2.652e-05,2.58208571429e-05,2.73939285714e-05,2.79182857143e-05,2.86174285714e-05,2,Bullish candle + 15m structure/momentum,STOP,2026-09-19T21:52:57.714293+00:00
2026-09-19T17:13:47.033656+00:00,CURRENT,ADA-USDT-SWAP,LONG,1h/30m/15m,Breakout,0.2297,0.225363571429,0.235120535714,0.238372857143,0.242709285714,2,Bullish candle + 15m structure/momentum,STOP,2026-09-19T22:27:35.372540+00:00
2026-09-19T17:13:55.232739+00:00,CURRENT,CHZ-USDT-SWAP,LONG,1h/30m/15m,Breakout,0.01545,0.0151722857143,0.0157971428571,0.0160054285714,0.0162831428571,2,Bullish candle + 15m structure/momentum,STOP,2026-09-19T21:27:31.547755+00:00
2026-09-19T17:14:03.575625+00:00,CURRENT,FIL-USDT-SWAP,LONG,1h/30m/15m,Breakout,1.0748,0.969489285714,1.20643839286,1.28542142857,1.39073214286,2,Bullish candle + 15m structure/momentum,STOP,2026-09-19T22:27:35.959559+00:00
2026-09-19T17:14:32.246143+00:00,CREAMER_CRYPTO,SIGN-USDT-SWAP,SHORT,1h/30m/15m,upside sweep/reclaim | 1H env=LONG L3/S0 | location score 3,0.011838,0.0119214285714,0.0117337142857,0.0116711428571,0.0115877142857,2,"absorption proxy, failed auction/reclaim, reaction candle, volume confirmation | score 6",TP3,2026-09-19T20:42:28.131611+00:00
2026-09-19T17:26:36.001785+00:00,CURRENT,PEPE-USDT-SWAP,LONG,1h/30m/15m,Breakout,4.179e-06,3.81253571429e-06,4.63708035714e-06,4.91192857143e-06,5.27839285714e-06,2,Bullish candle + 15m structure/momentum,OPEN,2026-09-20T08:55:37.641069+00:00
2026-09-19T17:26:37.154217+00:00,CURRENT,SHIB-USDT-SWAP,LONG,1h/30m/15m,Breakout,5.677e-06,5.47267142857e-06,5.93241071429e-06,6.08565714286e-06,6.28998571429e-06,2,Bullish candle + 15m structure/momentum,STOP,2026-09-19T21:40:05.124697+00:00
2026-09-19T17:26:42.978217+00:00,CURRENT,BOME-USDT-SWAP,LONG,1h/30m/15m,Breakout,0.0010534,0.000958101428571,0.00117252321429,0.00124399714286,0.00133929571429,2,Bullish candle + 15m structure/momentum,STOP,2026-09-19T19:12:30.117467+00:00
2026-09-19T17:27:53.041314+00:00,CURRENT,TRUMP-USDT-SWAP,LONG,1h/30m/15m,Breakout,2.161,2.04194285714,2.30982142857,2.39911428571,2.51817142857,2,Bullish candle + 15m structure/momentum,STOP,2026-09-19T21:52:59.057068+00:00
2026-09-19T17:40:10.413769+00:00,CREAMER_CRYPTO,SATS-USDT-SWAP,SHORT,1h/30m/15m,upside sweep/reclaim + VAH/premium rejection | 1H env=LONG L5/S0 | location score 4,1.1376e-08,1.15923357143e-08,1.11055803571e-08,1.09433285714e-08,1.07269928571e-08,2,"failed auction/reclaim, reaction candle, displacement, volume confirmation | score 5",TP2,2026-09-20T08:55:37.833882+00:00
2026-09-19T17:40:12.237569+00:00,CREAMER_CRYPTO,SHIB-USDT-SWAP,SHORT,1h/30m/15m,VAH/premium rejection | 1H env=LONG L3/S0 | location score 3,5.587e-06,5.70211428571e-06,5.44310714286e-06,5.35677142857e-06,5.24165714286e-06,2,"failed auction/reclaim, reaction candle, displacement, volume confirmation | score 5",TP2,2026-09-20T08:55:38.029407+00:00
2026-09-19T17:40:13.341906+00:00,CREAMER_CRYPTO,BONK-USDT-SWAP,SHORT,1h/30m/15m,VAH/premium rejection | 1H env=LONG L3/S0 | location score 3,3.086e-06,3.13780714286e-06,3.02124107143e-06,2.98238571429e-06,2.93057857143e-06,2,"failed auction/reclaim, displacement, volume confirmation | score 4",TP3,2026-09-20T03:32:19.907305+00:00
2026-09-19T17:40:15.144640+00:00,CREAMER_CRYPTO,FLOKI-USDT-SWAP,SHORT,1h/30m/15m,VAH/premium rejection | 1H env=LONG L5/S0 | location score 3,2.656e-05,2.69935714286e-05,2.60180357143e-05,2.56928571429e-05,2.52592857143e-05,2,"failed auction/reclaim, reaction candle, displacement, volume confirmation | score 5",TP3,2026-09-20T03:15:16.897183+00:00
2026-09-19T17:40:16.894673+00:00,CURRENT,PUMP-USDT-SWAP,SHORT,1h/30m/15m,Resistance Rejection,0.00414,0.00421117142857,0.00405103571429,0.00399765714286,0.00392648571429,2,Bearish candle + 15m structure/momentum,STOP,2026-09-19T20:53:19.598802+00:00
2026-09-19T17:40:17.970896+00:00,CREAMER_CRYPTO,AKE-USDT-SWAP,SHORT,1h/30m/15m,upside sweep/reclaim + VAH/premium rejection | 1H env=LONG L5/S0 | location score 4,0.05676,0.0790455,0.028903125,0.012189,-0.0100965,2,"displacement, 15m structure break, volume confirmation | score 4",STOP,2026-09-19T19:53:00.483238+00:00
2026-09-19T17:40:19.015488+00:00,CREAMER_CRYPTO,BOME-USDT-SWAP,SHORT,1h/30m/15m,VAH/premium rejection | 1H env=NEUTRAL L3/S2 | location score 4,0.0009992,0.00107400285714,0.000905696428571,0.000849594285714,0.000774791428571,2,"failed auction/reclaim, displacement, volume confirmation | score 4",TP1,2026-09-20T08:55:38.218464+00:00
2026-09-19T17:40:22.792020+00:00,CREAMER_CRYPTO,DOGE-USDT-SWAP,SHORT,1h/30m/15m,VAH/premium rejection | 1H env=LONG L3/S0 | location score 3,0.09024,0.0914484285714,0.0887294642857,0.0878231428571,0.0866147142857,2,"absorption proxy, failed auction/reclaim, volume confirmation | score 5",TP3,2026-09-19T21:53:00.901365+00:00
2026-09-19T17:40:23.801907+00:00,CREAMER_CRYPTO,PENGU-USDT-SWAP,SHORT,1h/30m/15m,VAH/premium rejection | 1H env=LONG L3/S0 | location score 3,0.00814,0.00834519285714,0.00788350892857,0.00772961428571,0.00752442142857,2,"absorption proxy, failed auction/reclaim, displacement, volume confirmation | score 6",TP2,2026-09-20T08:55:38.408892+00:00
2026-09-19T17:40:26.955892+00:00,CREAMER_CRYPTO,NOT-USDT-SWAP,SHORT,1h/30m/15m,upside sweep/reclaim + VAH/premium rejection | 1H env=LONG L3/S0 | location score 4,0.0004809,0.000484753571429,0.000476083035714,0.000473192857143,0.000469339285714,2,"absorption proxy, failed auction/reclaim, volume confirmation | score 5",STOP,2026-09-19T20:14:52.341150+00:00
2026-09-19T17:40:28.711047+00:00,CREAMER_CRYPTO,TURBO-USDT-SWAP,SHORT,1h/30m/15m,upside sweep/reclaim + VAH/premium rejection | 1H env=LONG L3/S0 | location score 4,0.0010239,0.00104599,0.0009962875,0.00097972,0.00095763,2,"failed auction/reclaim, displacement, volume confirmation | score 4",TP3,2026-09-20T02:56:04.030165+00:00
2026-09-19T17:40:32.026135+00:00,CREAMER_CRYPTO,MEW-USDT-SWAP,SHORT,1h/30m/15m,upside sweep/reclaim + failed breakout | 1H env=LONG L5/S0 | location score 4,0.000425,0.000429612142857,0.000419234821429,0.000415775714286,0.000411163571429,2,"failed auction/reclaim, reaction candle, displacement, volume confirmation | score 5",TP2,2026-09-20T08:55:38.596130+00:00
2026-09-19T17:40:33.793162+00:00,CREAMER_CRYPTO,ENA-USDT-SWAP,SHORT,1h/30m/15m,upside sweep/reclaim + failed breakout | 1H env=LONG L5/S0 | location score 3,0.20032,0.206365642857,0.192762946429,0.188228714286,0.182183071429,2,"failed auction/reclaim, reaction candle, displacement, volume confirmation | score 5",STOP,2026-09-19T20:14:53.342814+00:00
2026-09-19T17:40:50.580094+00:00,CREAMER_CRYPTO,CHZ-USDT-SWAP,SHORT,1h/30m/15m,VAH/premium rejection | 1H env=LONG L5/S0 | location score 3,0.01541,0.0155590714286,0.0152236607143,0.0151118571429,0.0149627857143,2,"absorption proxy, reaction candle, volume confirmation | score 4",TP3,2026-09-20T02:56:04.779012+00:00
2026-09-19T17:41:01.315677+00:00,CREAMER_CRYPTO,SUI-USDT-SWAP,SHORT,1h/30m/15m,upside sweep/reclaim + VAH/premium rejection | 1H env=LONG L5/S0 | location score 4,0.8596,0.871235714286,0.845055357143,0.836328571429,0.824692857143,2,"absorption proxy, failed auction/reclaim, displacement, volume confirmation | score 6",STOP,2026-09-19T19:53:03.146717+00:00
2026-09-19T17:41:07.938732+00:00,CREAMER_CRYPTO,ACT-USDT-SWAP,SHORT,1h/30m/15m,upside sweep/reclaim + failed breakout | 1H env=LONG L3/S0 | location score 4,0.01052,0.0107234214286,0.0102657232143,0.0101131571429,0.00990973571429,2,"failed auction/reclaim, reaction candle, displacement, volume confirmation | score 5",TP1,2026-09-20T08:55:38.789536+00:00
2026-09-19T17:41:13.468810+00:00,CREAMER_CRYPTO,BEAT-USDT-SWAP,SHORT,1h/30m/15m,upside sweep/reclaim + VAH/premium rejection | 1H env=NEUTRAL L3/S2 | location score 5,0.08775,0.0897057857143,0.0853052678571,0.0838384285714,0.0818826428571,2,"absorption proxy, failed auction/reclaim, reaction candle, volume confirmation | score 6",TP1,2026-09-20T08:55:38.986141+00:00
2026-09-19T17:41:16.014713+00:00,CREAMER_CRYPTO,SENT-USDT-SWAP,SHORT,1h/30m/15m,upside sweep/reclaim | 1H env=LONG L5/S0 | location score 3,0.01823,0.0183627857143,0.0180640178571,0.0179644285714,0.0178316428571,2,"absorption proxy, failed auction/reclaim, reaction candle, volume confirmation | score 6",TP3,2026-09-19T18:53:42.852673+00:00
2026-09-19T17:41:22.271153+00:00,CREAMER_CRYPTO,MOODENG-USDT-SWAP,SHORT,1h/30m/15m,VAH/premium rejection | 1H env=LONG L3/S0 | location score 3,0.04657,0.0475217857143,0.0453802678571,0.0446664285714,0.0437146428571,2,"absorption proxy, failed auction/reclaim, displacement, volume confirmation | score 6",TP3,2026-09-20T03:15:19.862343+00:00
2026-09-19T17:53:37.111176+00:00,CREAMER_CRYPTO,XRP-USDT-SWAP,SHORT,1h/30m/15m,VAH/premium rejection | 1H env=LONG L5/S0 | location score 3,1.4233,1.44621071429,1.39466160714,1.37747857143,1.35456785714,2,"absorption proxy, 15m structure break, volume confirmation | score 5",TP2,2026-09-20T08:55:39.183526+00:00
2026-09-19T18:17:08.855942+00:00,CREAMER_CRYPTO,MEME-USDT-SWAP,SHORT,1h/30m/15m,upside sweep/reclaim + failed breakout | 1H env=LONG L5/S0 | location score 4,0.0005752,0.00058495,0.0005630125,0.0005557,0.00054595,2,"absorption proxy, reaction candle, volume confirmation | score 4",TP2,2026-09-20T08:55:39.446515+00:00
2026-09-19T18:17:12.644989+00:00,CREAMER_CRYPTO,PEOPLE-USDT-SWAP,SHORT,1h/30m/15m,upside sweep/reclaim + failed breakout | 1H env=LONG L3/S0 | location score 4,0.009094,0.00940487142857,0.00870541071429,0.00847225714286,0.00816138571429,2,"absorption proxy, failed auction/reclaim, reaction candle, volume confirmation | score 6",TP1,2026-09-20T08:55:39.646767+00:00
2026-09-19T18:17:14.235476+00:00,CURRENT,ZIL-USDT-SWAP,LONG,1h/30m/15m,Breakout,0.003392,0.00327612857143,0.00353683928571,0.00362374285714,0.00373961428571,2,Bullish candle + 15m structure/momentum,TP3,2026-09-20T00:22:20.661033+00:00
2026-09-19T18:33:16.955200+00:00,CURRENT,ONE-USDT-SWAP,LONG,1h/30m/15m,Breakout,0.0039038,0.00287468714286,0.00519019107143,0.00596202571429,0.00699113857143,2,Bullish candle + 15m structure/momentum,OPEN,2026-09-20T08:55:39.845303+00:00
2026-09-19T19:13:28.401078+00:00,CURRENT,BILL-USDT-SWAP,LONG,1h/30m/15m,Support Rejection,0.01387,0.0136292857143,0.0141708928571,0.0143514285714,0.0145921428571,2,Bullish candle + 15m structure/momentum,TP2_THEN_STOP,2026-09-20T03:15:21.827347+00:00
2026-09-19T19:13:28.401421+00:00,CREAMER_CRYPTO,BILL-USDT-SWAP,LONG,1h/30m/15m,VAL/discount rejection | 1H env=SHORT L1/S4 | location score 3,0.01387,0.0136292857143,0.0141708928571,0.0143514285714,0.0145921428571,2,"absorption proxy, failed auction/reclaim, reaction candle, displacement | score 7",TP2_THEN_STOP,2026-09-20T03:15:22.451076+00:00
2026-09-19T19:13:33.029233+00:00,CURRENT,WLFI-USDT-SWAP,LONG,1h/30m/15m,Support Rejection,0.0584,0.0581377142857,0.0587278571429,0.0589245714286,0.0591868571429,2,Bullish candle + 15m structure/momentum,STOP,2026-09-19T20:29:20.572951+00:00
2026-09-19T19:25:13.482126+00:00,CURRENT,USELESS-USDT-SWAP,SHORT,1h/30m/15m,Breakdown,0.25471,0.271685571429,0.233490535714,0.220758857143,0.203783285714,2,Bearish candle + 15m structure/momentum,OPEN,2026-09-20T08:55:40.047756+00:00
2026-09-19T20:16:03.029227+00:00,CURRENT,SEI-USDT-SWAP,LONG,1h/30m/15m,Breakout,0.0501,0.0489005714286,0.0515992857143,0.0524988571429,0.0536982857143,2,Bullish candle + 15m structure/momentum,STOP,2026-09-20T02:56:08.020822+00:00
2026-09-19T20:29:50.393338+00:00,CURRENT,USELESS-USDT-SWAP,LONG,1h/30m/15m,Liquidity Sweep/Reclaim,0.25778,0.252578071429,0.264282410714,0.268183857143,0.273385785714,2,Bullish candle + 15m structure/momentum,STOP,2026-09-19T21:27:38.664638+00:00
2026-09-19T20:43:13.185085+00:00,CURRENT,OL-USDT-SWAP,LONG,1h/30m/15m,Support Rejection,0.006781,0.00665307142857,0.00694091071429,0.00703685714286,0.00716478571429,2,Bullish candle + 15m structure/momentum,STOP,2026-09-19T21:27:39.350139+00:00
2026-09-19T20:43:16.862807+00:00,CREAMER_CRYPTO,ATH-USDT-SWAP,SHORT,1h/30m/15m,upside sweep/reclaim | 1H env=LONG L5/S0 | location score 3,0.005399,0.00545909285714,0.00532388392857,0.00527881428571,0.00521872142857,2,"absorption proxy, reaction candle, volume confirmation | score 4",TP2_THEN_STOP,2026-09-19T23:13:16.041337+00:00
2026-09-19T21:14:09.298570+00:00,CURRENT,IOST-USDT-SWAP,SHORT,1h/30m/15m,Breakdown,0.0008234,0.000833626428571,0.000810616964286,0.000802947142857,0.000792720714286,2,Bearish candle + 15m structure/momentum,STOP,2026-09-19T23:13:16.654990+00:00
2026-09-19T21:40:15.922391+00:00,CREAMER_CRYPTO,SHIB-USDT-SWAP,LONG,1h/30m/15m,downside sweep/reclaim | 1H env=LONG L5/S0 | location score 5,5.49e-06,5.40432142857e-06,5.59709821429e-06,5.66135714286e-06,5.74703571429e-06,2,"absorption proxy, reaction candle, volume confirmation | score 4",STOP,2026-09-20T02:56:08.544319+00:00
2026-09-19T21:40:22.984655+00:00,CREAMER_CRYPTO,DOGE-USDT-SWAP,LONG,1h/30m/15m,downside sweep/reclaim | 1H env=LONG L5/S0 | location score 5,0.08775,0.0870202857143,0.0886621428571,0.0892094285714,0.0899391428571,2,"absorption proxy, reaction candle, volume confirmation | score 4",STOP,2026-09-19T22:27:42.774361+00:00
2026-09-19T21:40:26.415015+00:00,CREAMER_CRYPTO,NOT-USDT-SWAP,LONG,1h/30m/15m,downside sweep/reclaim | 1H env=LONG L3/S0 | location score 5,0.0004744,0.000470329285714,0.000479488392857,0.000482541428571,0.000486612142857,2,"absorption proxy, reaction candle, volume confirmation | score 4",STOP,2026-09-20T01:55:07.035389+00:00
2026-09-19T21:40:44.251042+00:00,CREAMER_CRYPTO,WLD-USDT-SWAP,LONG,1h/30m/15m,downside sweep/reclaim | 1H env=LONG L5/S0 | location score 5,0.427,0.420872142857,0.434659821429,0.439255714286,0.445383571429,2,"absorption proxy, reaction candle, volume confirmation | score 4",TP1_THEN_STOP,2026-09-20T03:15:23.432874+00:00
2026-09-19T21:40:48.313957+00:00,CURRENT,SPACE-USDT-SWAP,SHORT,1h/30m/15m,Breakdown,0.004663,0.00473829285714,0.00456888392857,0.00451241428571,0.00443712142857,2,Bearish candle + 15m structure/momentum,STOP,2026-09-19T22:53:59.960507+00:00
2026-09-19T21:41:00.551153+00:00,CREAMER_CRYPTO,PIPPIN-USDT-SWAP,LONG,1h/30m/15m,downside sweep/reclaim | 1H env=LONG L4/S1 | location score 5,0.01807,0.0179617857143,0.0182052678571,0.0182864285714,0.0183946428571,2,"absorption proxy, failed auction/reclaim, reaction candle, volume confirmation | score 6",STOP,2026-09-19T22:27:44.094031+00:00
2026-09-19T21:41:02.202403+00:00,CURRENT,BEAT-USDT-SWAP,LONG,1h/30m/15m,Support Rejection,0.08697,0.0858505714286,0.0883692857143,0.0892088571429,0.0903282857143,2,Bullish candle + 15m structure/momentum,STOP,2026-09-19T22:27:44.647163+00:00
2026-09-19T21:41:06.821314+00:00,CREAMER_CRYPTO,POL-USDT-SWAP,LONG,1h/30m/15m,downside sweep/reclaim | 1H env=NEUTRAL L1/S2 | location score 4,0.10367,0.102976142857,0.104537321429,0.105057714286,0.105751571429,2,"absorption proxy, reaction candle, volume confirmation | score 4",TP3,2026-09-20T01:55:07.876730+00:00
2026-09-19T21:41:14.579590+00:00,CURRENT,PNUT-USDT-SWAP,LONG,1h/30m/15m,Support Rejection,0.05331,0.052546,0.054265,0.054838,0.055602,2,Bullish candle + 15m structure/momentum,STOP,2026-09-20T02:56:09.316059+00:00
2026-09-19T21:41:15.660591+00:00,CURRENT,SIGN-USDT-SWAP,SHORT,1h/30m/15m,Breakdown,0.011444,0.0116910714286,0.0111351607143,0.0109498571429,0.0107027857143,2,Bearish candle + 15m structure/momentum,STOP,2026-09-19T23:13:18.744176+00:00
2026-09-19T21:53:41.388980+00:00,CURRENT,OP-USDT-SWAP,SHORT,1h/30m/15m,Breakdown,0.11851,0.125061857143,0.110320178571,0.105406285714,0.0988544285714,2,Bearish candle + 15m structure/momentum,OPEN,2026-09-20T08:55:40.236846+00:00
2026-09-19T22:14:43.951362+00:00,CURRENT,RVN-USDT-SWAP,LONG,1h/30m/15m,Liquidity Sweep/Reclaim,0.002277,0.00224572142857,0.00231609821429,0.00233955714286,0.00237083571429,2,Bullish candle + 15m structure/momentum,TP2_THEN_STOP,2026-09-20T08:45:03.355633+00:00
2026-09-19T22:27:56.811463+00:00,CURRENT,DOGE-USDT-SWAP,SHORT,1h/30m/15m,Breakdown,0.08701,0.0894395,0.083973125,0.082151,0.0797215,2,Bearish candle + 15m structure/momentum,OPEN,2026-09-20T08:55:40.458026+00:00
2026-09-19T22:28:12.118991+00:00,CURRENT,XRP-USDT-SWAP,SHORT,1h/30m/15m,Breakdown,1.402,1.43648428571,1.35889464286,1.33303142857,1.29854714286,2,Bearish candle + 15m structure/momentum,OPEN,2026-09-20T08:55:40.662008+00:00
2026-09-19T22:28:43.752597+00:00,CURRENT,BEAT-USDT-SWAP,LONG,1h/30m/15m,Support Rejection,0.08614,0.085192,0.087325,0.088036,0.088984,2,Bullish candle + 15m structure/momentum,TP3,2026-09-20T00:46:55.692703+00:00
2026-09-19T22:28:43.752943+00:00,CREAMER_CRYPTO,BEAT-USDT-SWAP,LONG,1h/30m/15m,VAL/discount rejection | 1H env=LONG L5/S0 | location score 4,0.08614,0.085192,0.087325,0.088036,0.088984,2,"absorption proxy, reaction candle, volume confirmation | score 4",TP3,2026-09-20T00:46:56.291042+00:00
2026-09-19T22:54:31.576866+00:00,CURRENT,TRIA-USDT-SWAP,LONG,1h/30m/15m,Support Rejection,0.003993,0.00389837142857,0.00411128571429,0.00418225714286,0.00427688571429,2,Bullish candle + 15m structure/momentum,TP2,2026-09-20T08:55:40.849177+00:00
2026-09-19T22:54:40.411115+00:00,CURRENT,ONDO-USDT-SWAP,LONG,1h/30m/15m,Support Rejection,0.4202,0.410783571429,0.431970535714,0.439032857143,0.448449285714,2,Bullish candle + 15m structure/momentum,STOP,2026-09-20T01:55:09.697960+00:00
2026-09-19T23:14:33.128395+00:00,CREAMER_CRYPTO,BLUR-USDT-SWAP,SHORT,1h/30m/15m,VAH/premium rejection | 1H env=LONG L5/S0 | location score 3,0.01907,0.0192200714286,0.0188824107143,0.0187698571429,0.0186197857143,2,"absorption proxy, failed auction/reclaim, reaction candle, volume confirmation | score 6",STOP,2026-09-20T00:46:57.406885+00:00
2026-09-19T23:40:41.094294+00:00,CURRENT,RLS-USDT-SWAP,SHORT,1h/30m/15m,Breakdown,0.002232,0.00227596428571,0.00217704464286,0.00214407142857,0.00210010714286,2,Bearish candle + 15m structure/momentum,TP1,2026-09-20T08:55:41.042358+00:00
2026-09-19T23:40:56.278314+00:00,CREAMER_CRYPTO,SUI-USDT-SWAP,SHORT,1h/30m/15m,VAH/premium rejection | 1H env=LONG L5/S0 | location score 3,0.8616,0.871527857143,0.849190178571,0.841744285714,0.831816428571,2,"failed auction/reclaim, reaction candle, volume confirmation | score 4",TP3,2026-09-20T02:56:11.271078+00:00
2026-09-19T23:41:18.817016+00:00,CURRENT,S-USDT-SWAP,LONG,1h/30m/15m,Breakout,0.03373,0.0325887142857,0.0351566071429,0.0360125714286,0.0371538571429,2,Bullish candle + 15m structure/momentum,STOP,2026-09-20T02:56:12.900807+00:00
2026-09-20T00:47:17.946972+00:00,CURRENT,ZIL-USDT-SWAP,LONG,1h/30m/15m,Breakout,0.003695,0.00340633571429,0.00405583035714,0.00427232857143,0.00456099285714,2,Bullish candle + 15m structure/momentum,TP2,2026-09-20T08:55:41.234008+00:00
2026-09-20T00:47:52.928216+00:00,CREAMER_CRYPTO,FOGO-USDT-SWAP,SHORT,1h/30m/15m,upside sweep/reclaim | 1H env=NEUTRAL L2/S3 | location score 3,0.00672,0.00677631428571,0.00664960714286,0.00660737142857,0.00655105714286,2,"absorption proxy, reaction candle, volume confirmation | score 4",STOP,2026-09-20T02:30:51.867829+00:00
